midi_filename,dataset_name,file_path_x,total_processing_time,timestamp_x,pychord_atc_score,pychord_processing_time,pychord_accd_score,pychord_rccd_score,pychord_acc_score,chordino_atc_score,chordino_processing_time,chordino_accd_score,chordino_rccd_score,chordino_acc_score,atc_score_difference,rccd_score_difference,file_path_y,processing_time,timestamp_y,tonal_certainty_piece,pitch_class_entropy_piece,melodic_interval_entropy_piece,ioi_entropy_piece,max_polyphony,avg_polyphony,std_polyphony,polyphony_density,atc_score,atc_processing_time,atc_error,seg_max_poly,seg_avg_poly,seg_poly_density,seg_poly_std,seg_mean_max_polyphony_measures,seg_std_max_polyphony_measures,seg_mean_avg_polyphony_measures,seg_std_avg_polyphony_measures,seg_mean_polyphony_density_measures,seg_std_polyphony_density_measures,model_name,duration_seconds,reference_midi_instruments,transcription_midi_instruments,precision,recall,f_measure,average_overlap_ratio,precision_no_offset,recall_no_offset,f_measure_no_offset,average_overlap_ratio_no_offset,onset_precision,onset_recall,onset_f_measure,offset_precision,offset_recall,offset_f_measure,runtime
527.mid,pop909,/depot/yunglu/data/transcription/POP909/527/527.mid,14.4732346534729,2025-09-22 14:54:16.578470,0.0,1.4786508083343506,0.0,0.0,0.0,0.9479167,12.99248743057251,7.0,0.9479167,-1.0,0.9479167,0.9479167,/depot/yunglu/data/transcription/POP909/527/527.mid,87.87668895721436,2025-08-05 03:23:00.536687,1.064972228628314,2.71498841499656,3.779114452458648,1.2447184429293043,9.0,4.032801042575534,1.7289523487533678,0.9227026020228232,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/527/527.mid']' returned non-zero exit status 1.",9,4.032801042575534,0.9227026020228232,1.7289523487533678,8.625,0.6959705453537527,3.960013209959827,0.3753991896895952,0.9040970990322336,0.0239006763264764,MT3,252.872562,3,3,0.255416,0.242816,0.248957,0.910186,0.979849,0.931513,0.95507,0.608529,0.983375,0.934866,0.958507,0.508816,0.483716,0.495949,30.022881
527.mid,pop909,/depot/yunglu/data/transcription/POP909/527/527.mid,14.4732346534729,2025-09-22 14:54:16.578470,0.0,1.4786508083343506,0.0,0.0,0.0,0.9479167,12.99248743057251,7.0,0.9479167,-1.0,0.9479167,0.9479167,/depot/yunglu/data/transcription/POP909/527/527.mid,87.87668895721436,2025-08-05 03:23:00.536687,1.064972228628314,2.71498841499656,3.779114452458648,1.2447184429293043,9.0,4.032801042575534,1.7289523487533678,0.9227026020228232,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/527/527.mid']' returned non-zero exit status 1.",9,4.032801042575534,0.9227026020228232,1.7289523487533678,8.625,0.6959705453537527,3.960013209959827,0.3753991896895952,0.9040970990322336,0.0239006763264764,Madmom,252.872562,3,1,0.292391,0.257663,0.273931,0.861947,0.953804,0.840517,0.893585,0.63314,0.979891,0.863506,0.918024,0.571739,0.503831,0.535642,100.572227
527.mid,pop909,/depot/yunglu/data/transcription/POP909/527/527.mid,14.4732346534729,2025-09-22 14:54:16.578470,0.0,1.4786508083343506,0.0,0.0,0.0,0.9479167,12.99248743057251,7.0,0.9479167,-1.0,0.9479167,0.9479167,/depot/yunglu/data/transcription/POP909/527/527.mid,87.87668895721436,2025-08-05 03:23:00.536687,1.064972228628314,2.71498841499656,3.779114452458648,1.2447184429293043,9.0,4.032801042575534,1.7289523487533678,0.9227026020228232,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/527/527.mid']' returned non-zero exit status 1.",9,4.032801042575534,0.9227026020228232,1.7289523487533678,8.625,0.6959705453537527,3.960013209959827,0.3753991896895952,0.9040970990322336,0.0239006763264764,Omnizart,252.872562,3,1,0.142449,0.119253,0.129823,0.861013,0.663616,0.555556,0.604797,0.566618,0.679634,0.568966,0.619395,0.630435,0.527778,0.574557,33.773521
527.mid,pop909,/depot/yunglu/data/transcription/POP909/527/527.mid,14.4732346534729,2025-09-22 14:54:16.578470,0.0,1.4786508083343506,0.0,0.0,0.0,0.9479167,12.99248743057251,7.0,0.9479167,-1.0,0.9479167,0.9479167,/depot/yunglu/data/transcription/POP909/527/527.mid,87.87668895721436,2025-08-05 03:23:00.536687,1.064972228628314,2.71498841499656,3.779114452458648,1.2447184429293043,9.0,4.032801042575534,1.7289523487533678,0.9227026020228232,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/527/527.mid']' returned non-zero exit status 1.",9,4.032801042575534,0.9227026020228232,1.7289523487533678,8.625,0.6959705453537527,3.960013209959827,0.3753991896895952,0.9040970990322336,0.0239006763264764,ReconVAT,252.872562,3,1,0.097951,0.073276,0.083836,0.782569,0.599872,0.448755,0.513425,0.423428,0.715109,0.534962,0.612055,0.635723,0.475575,0.54411,7.969378184
527.mid,pop909,/depot/yunglu/data/transcription/POP909/527/527.mid,14.4732346534729,2025-09-22 14:54:16.578470,0.0,1.4786508083343506,0.0,0.0,0.0,0.9479167,12.99248743057251,7.0,0.9479167,-1.0,0.9479167,0.9479167,/depot/yunglu/data/transcription/POP909/527/527.mid,87.87668895721436,2025-08-05 03:23:00.536687,1.064972228628314,2.71498841499656,3.779114452458648,1.2447184429293043,9.0,4.032801042575534,1.7289523487533678,0.9227026020228232,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/527/527.mid']' returned non-zero exit status 1.",9,4.032801042575534,0.9227026020228232,1.7289523487533678,8.625,0.6959705453537527,3.960013209959827,0.3753991896895952,0.9040970990322336,0.0239006763264764,Transkun,252.872562,3,1,0.522249,0.511494,0.516816,0.899924,0.999022,0.978448,0.988628,0.714765,0.999022,0.978448,0.988628,0.712958,0.698276,0.705541,86.502169
085.mid,pop909,/depot/yunglu/data/transcription/POP909/085/085.mid,13.709384202957152,2025-09-22 14:54:18.545753,0.0,1.0520715713500977,0.0,0.0,0.0,0.28,12.655709505081177,7.0,0.28,-1.0,0.28,0.28,/depot/yunglu/data/transcription/POP909/085/085.mid,516.2035403251648,2025-08-05 03:30:14.893110,1.1400087925127202,2.912411736390867,3.6149749411512175,2.0418968294080786,9.0,3.655194061133,1.4348033616905318,0.9113812409977674,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/085/085.mid']' returned non-zero exit status 1.",9,3.655194061133,0.9113812409977674,1.4348033616905318,7.625,0.6959705453537527,3.586648910331726,0.0954531566403254,0.8925918003164945,0.0058366028347244,Basic_Pitch,305.039093,3,1,0.177215,0.21828,0.195616,0.879992,0.655172,0.806989,0.723199,0.61849,0.730249,0.899462,0.806071,0.520297,0.64086,0.574319,53.25023
085.mid,pop909,/depot/yunglu/data/transcription/POP909/085/085.mid,13.709384202957152,2025-09-22 14:54:18.545753,0.0,1.0520715713500977,0.0,0.0,0.0,0.28,12.655709505081177,7.0,0.28,-1.0,0.28,0.28,/depot/yunglu/data/transcription/POP909/085/085.mid,516.2035403251648,2025-08-05 03:30:14.893110,1.1400087925127202,2.912411736390867,3.6149749411512175,2.0418968294080786,9.0,3.655194061133,1.4348033616905318,0.9113812409977674,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/085/085.mid']' returned non-zero exit status 1.",9,3.655194061133,0.9113812409977674,1.4348033616905318,7.625,0.6959705453537527,3.586648910331726,0.0954531566403254,0.8925918003164945,0.0058366028347244,Bytedance_Piano_transcription,305.039093,3,1,0.236602,0.223118,0.229662,0.919892,0.981756,0.925806,0.952961,0.61234,0.993158,0.936559,0.964029,0.531927,0.501613,0.516325,57.453367
085.mid,pop909,/depot/yunglu/data/transcription/POP909/085/085.mid,13.709384202957152,2025-09-22 14:54:18.545753,0.0,1.0520715713500977,0.0,0.0,0.0,0.28,12.655709505081177,7.0,0.28,-1.0,0.28,0.28,/depot/yunglu/data/transcription/POP909/085/085.mid,516.2035403251648,2025-08-05 03:30:14.893110,1.1400087925127202,2.912411736390867,3.6149749411512175,2.0418968294080786,9.0,3.655194061133,1.4348033616905318,0.9113812409977674,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/085/085.mid']' returned non-zero exit status 1.",9,3.655194061133,0.9113812409977674,1.4348033616905318,7.625,0.6959705453537527,3.586648910331726,0.0954531566403254,0.8925918003164945,0.0058366028347244,CREPE_Pitch_Tracker,305.039093,3,1,0.001668,0.006452,0.00265,0.381503,0.022794,0.088172,0.036223,0.088885,0.106602,0.412366,0.169409,0.128284,0.496237,0.203865,16.090024
085.mid,pop909,/depot/yunglu/data/transcription/POP909/085/085.mid,13.709384202957152,2025-09-22 14:54:18.545753,0.0,1.0520715713500977,0.0,0.0,0.0,0.28,12.655709505081177,7.0,0.28,-1.0,0.28,0.28,/depot/yunglu/data/transcription/POP909/085/085.mid,516.2035403251648,2025-08-05 03:30:14.893110,1.1400087925127202,2.912411736390867,3.6149749411512175,2.0418968294080786,9.0,3.655194061133,1.4348033616905318,0.9113812409977674,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/085/085.mid']' returned non-zero exit status 1.",9,3.655194061133,0.9113812409977674,1.4348033616905318,7.625,0.6959705453537527,3.586648910331726,0.0954531566403254,0.8925918003164945,0.0058366028347244,Jointist,305.039093,3,3,0.103324,0.153763,0.123596,0.874455,0.572977,0.852688,0.685393,0.44519,0.649566,0.966667,0.77701,0.305275,0.454301,0.365169,13.041834
085.mid,pop909,/depot/yunglu/data/transcription/POP909/085/085.mid,13.709384202957152,2025-09-22 14:54:18.545753,0.0,1.0520715713500977,0.0,0.0,0.0,0.28,12.655709505081177,7.0,0.28,-1.0,0.28,0.28,/depot/yunglu/data/transcription/POP909/085/085.mid,516.2035403251648,2025-08-05 03:30:14.893110,1.1400087925127202,2.912411736390867,3.6149749411512175,2.0418968294080786,9.0,3.655194061133,1.4348033616905318,0.9113812409977674,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/085/085.mid']' returned non-zero exit status 1.",9,3.655194061133,0.9113812409977674,1.4348033616905318,7.625,0.6959705453537527,3.586648910331726,0.0954531566403254,0.8925918003164945,0.0058366028347244,MT3,305.039093,3,3,0.229412,0.209677,0.219101,0.918077,0.981176,0.896774,0.937079,0.607479,0.99,0.904839,0.945506,0.521765,0.476882,0.498315,31.147742
085.mid,pop909,/depot/yunglu/data/transcription/POP909/085/085.mid,13.709384202957152,2025-09-22 14:54:18.545753,0.0,1.0520715713500977,0.0,0.0,0.0,0.28,12.655709505081177,7.0,0.28,-1.0,0.28,0.28,/depot/yunglu/data/transcription/POP909/085/085.mid,516.2035403251648,2025-08-05 03:30:14.893110,1.1400087925127202,2.912411736390867,3.6149749411512175,2.0418968294080786,9.0,3.655194061133,1.4348033616905318,0.9113812409977674,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/085/085.mid']' returned non-zero exit status 1.",9,3.655194061133,0.9113812409977674,1.4348033616905318,7.625,0.6959705453537527,3.586648910331726,0.0954531566403254,0.8925918003164945,0.0058366028347244,Madmom,305.039093,3,1,0.304294,0.266667,0.284241,0.891283,0.953374,0.835484,0.890544,0.654618,0.977301,0.856452,0.912894,0.592025,0.518817,0.553009,96.282719
085.mid,pop909,/depot/yunglu/data/transcription/POP909/085/085.mid,13.709384202957152,2025-09-22 14:54:18.545753,0.0,1.0520715713500977,0.0,0.0,0.0,0.28,12.655709505081177,7.0,0.28,-1.0,0.28,0.28,/depot/yunglu/data/transcription/POP909/085/085.mid,516.2035403251648,2025-08-05 03:30:14.893110,1.1400087925127202,2.912411736390867,3.6149749411512175,2.0418968294080786,9.0,3.655194061133,1.4348033616905318,0.9113812409977674,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/085/085.mid']' returned non-zero exit status 1.",9,3.655194061133,0.9113812409977674,1.4348033616905318,7.625,0.6959705453537527,3.586648910331726,0.0954531566403254,0.8925918003164945,0.0058366028347244,Omnizart,305.039093,3,1,0.160025,0.140323,0.149527,0.867828,0.575107,0.504301,0.537382,0.603576,0.586757,0.514516,0.548267,0.638259,0.559677,0.596391,39.190674
085.mid,pop909,/depot/yunglu/data/transcription/POP909/085/085.mid,13.709384202957152,2025-09-22 14:54:18.545753,0.0,1.0520715713500977,0.0,0.0,0.0,0.28,12.655709505081177,7.0,0.28,-1.0,0.28,0.28,/depot/yunglu/data/transcription/POP909/085/085.mid,516.2035403251648,2025-08-05 03:30:14.893110,1.1400087925127202,2.912411736390867,3.6149749411512175,2.0418968294080786,9.0,3.655194061133,1.4348033616905318,0.9113812409977674,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/085/085.mid']' returned non-zero exit status 1.",9,3.655194061133,0.9113812409977674,1.4348033616905318,7.625,0.6959705453537527,3.586648910331726,0.0954531566403254,0.8925918003164945,0.0058366028347244,ReconVAT,305.039093,3,1,0.087455,0.077957,0.082433,0.825266,0.598914,0.533871,0.564525,0.436528,0.670688,0.597849,0.632177,0.622437,0.554839,0.586697,7.140690513
085.mid,pop909,/depot/yunglu/data/transcription/POP909/085/085.mid,13.709384202957152,2025-09-22 14:54:18.545753,0.0,1.0520715713500977,0.0,0.0,0.0,0.28,12.655709505081177,7.0,0.28,-1.0,0.28,0.28,/depot/yunglu/data/transcription/POP909/085/085.mid,516.2035403251648,2025-08-05 03:30:14.893110,1.1400087925127202,2.912411736390867,3.6149749411512175,2.0418968294080786,9.0,3.655194061133,1.4348033616905318,0.9113812409977674,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/085/085.mid']' returned non-zero exit status 1.",9,3.655194061133,0.9113812409977674,1.4348033616905318,7.625,0.6959705453537527,3.586648910331726,0.0954531566403254,0.8925918003164945,0.0058366028347244,Transkun,305.039093,3,1,0.486961,0.461828,0.474062,0.926547,0.998299,0.946774,0.971854,0.724756,0.998299,0.946774,0.971854,0.688209,0.652688,0.669978,43.915668
156.mid,pop909,/depot/yunglu/data/transcription/POP909/156/156.mid,13.790180206298828,2025-09-22 14:54:20.804631,0.0,1.0873689651489258,0.0,0.0,0.0,0.10294118,12.70062255859375,7.0,0.10294118,-1.0,0.10294118,0.10294118,/depot/yunglu/data/transcription/POP909/156/156.mid,502.7511262893677,2025-08-05 03:30:04.598963,1.1722283240482634,2.5781895418905845,3.457340732847688,2.3475044121071016,13.0,5.069072421216526,1.734676506227797,0.965414542401657,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/156/156.mid']' returned non-zero exit status 1.",13,5.069072421216526,0.965414542401657,1.734676506227797,9.875,1.5360257159305637,4.980705943753305,0.204163703467036,0.9614807758484738,0.0180214052207832,Basic_Pitch,277.836916,3,1,0.28769,0.324831,0.305134,0.900694,0.699401,0.789693,0.741809,0.67556,0.77455,0.874545,0.821516,0.639926,0.72254,0.678729,53.341644
156.mid,pop909,/depot/yunglu/data/transcription/POP909/156/156.mid,13.790180206298828,2025-09-22 14:54:20.804631,0.0,1.0873689651489258,0.0,0.0,0.0,0.10294118,12.70062255859375,7.0,0.10294118,-1.0,0.10294118,0.10294118,/depot/yunglu/data/transcription/POP909/156/156.mid,502.7511262893677,2025-08-05 03:30:04.598963,1.1722283240482634,2.5781895418905845,3.457340732847688,2.3475044121071016,13.0,5.069072421216526,1.734676506227797,0.965414542401657,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/156/156.mid']' returned non-zero exit status 1.",13,5.069072421216526,0.965414542401657,1.734676506227797,9.875,1.5360257159305637,4.980705943753305,0.204163703467036,0.9614807758484738,0.0180214052207832,Bytedance_Piano_transcription,277.836916,3,1,0.565883,0.538782,0.552,0.936657,0.980317,0.933368,0.956267,0.759647,0.986331,0.939094,0.962133,0.756151,0.719938,0.7376,60.873597
156.mid,pop909,/depot/yunglu/data/transcription/POP909/156/156.mid,13.790180206298828,2025-09-22 14:54:20.804631,0.0,1.0873689651489258,0.0,0.0,0.0,0.10294118,12.70062255859375,7.0,0.10294118,-1.0,0.10294118,0.10294118,/depot/yunglu/data/transcription/POP909/156/156.mid,502.7511262893677,2025-08-05 03:30:04.598963,1.1722283240482634,2.5781895418905845,3.457340732847688,2.3475044121071016,13.0,5.069072421216526,1.734676506227797,0.965414542401657,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/156/156.mid']' returned non-zero exit status 1.",13,5.069072421216526,0.965414542401657,1.734676506227797,9.875,1.5360257159305637,4.980705943753305,0.204163703467036,0.9614807758484738,0.0180214052207832,CREPE_Pitch_Tracker,277.836916,3,1,0.000176,0.000521,0.000263,0.078125,0.021104,0.062467,0.03155,0.061093,0.113612,0.336283,0.169844,0.146676,0.434149,0.219272,15.418227
156.mid,pop909,/depot/yunglu/data/transcription/POP909/156/156.mid,13.790180206298828,2025-09-22 14:54:20.804631,0.0,1.0873689651489258,0.0,0.0,0.0,0.10294118,12.70062255859375,7.0,0.10294118,-1.0,0.10294118,0.10294118,/depot/yunglu/data/transcription/POP909/156/156.mid,502.7511262893677,2025-08-05 03:30:04.598963,1.1722283240482634,2.5781895418905845,3.457340732847688,2.3475044121071016,13.0,5.069072421216526,1.734676506227797,0.965414542401657,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/156/156.mid']' returned non-zero exit status 1.",13,5.069072421216526,0.965414542401657,1.734676506227797,9.875,1.5360257159305637,4.980705943753305,0.204163703467036,0.9614807758484738,0.0180214052207832,Jointist,277.836916,3,1,0.224009,0.217595,0.220755,0.893468,0.886924,0.86153,0.874043,0.505345,0.930332,0.903696,0.916821,0.510182,0.495575,0.502773,10.773607
156.mid,pop909,/depot/yunglu/data/transcription/POP909/156/156.mid,13.790180206298828,2025-09-22 14:54:20.804631,0.0,1.0873689651489258,0.0,0.0,0.0,0.10294118,12.70062255859375,7.0,0.10294118,-1.0,0.10294118,0.10294118,/depot/yunglu/data/transcription/POP909/156/156.mid,502.7511262893677,2025-08-05 03:30:04.598963,1.1722283240482634,2.5781895418905845,3.457340732847688,2.3475044121071016,13.0,5.069072421216526,1.734676506227797,0.965414542401657,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/156/156.mid']' returned non-zero exit status 1.",13,5.069072421216526,0.965414542401657,1.734676506227797,9.875,1.5360257159305637,4.980705943753305,0.204163703467036,0.9614807758484738,0.0180214052207832,MT3,277.836916,3,3,0.633558,0.587715,0.609776,0.936264,0.971942,0.901614,0.935458,0.793522,0.983165,0.912025,0.94626,0.766554,0.711088,0.73778,31.706596
156.mid,pop909,/depot/yunglu/data/transcription/POP909/156/156.mid,13.790180206298828,2025-09-22 14:54:20.804631,0.0,1.0873689651489258,0.0,0.0,0.0,0.10294118,12.70062255859375,7.0,0.10294118,-1.0,0.10294118,0.10294118,/depot/yunglu/data/transcription/POP909/156/156.mid,502.7511262893677,2025-08-05 03:30:04.598963,1.1722283240482634,2.5781895418905845,3.457340732847688,2.3475044121071016,13.0,5.069072421216526,1.734676506227797,0.965414542401657,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/156/156.mid']' returned non-zero exit status 1.",13,5.069072421216526,0.965414542401657,1.734676506227797,9.875,1.5360257159305637,4.980705943753305,0.204163703467036,0.9614807758484738,0.0180214052207832,Madmom,277.836916,3,1,0.599638,0.516918,0.555214,0.909535,0.931159,0.802707,0.862175,0.757486,0.969203,0.835502,0.8974,0.814614,0.702238,0.754263,87.751314
156.mid,pop909,/depot/yunglu/data/transcription/POP909/156/156.mid,13.790180206298828,2025-09-22 14:54:20.804631,0.0,1.0873689651489258,0.0,0.0,0.0,0.10294118,12.70062255859375,7.0,0.10294118,-1.0,0.10294118,0.10294118,/depot/yunglu/data/transcription/POP909/156/156.mid,502.7511262893677,2025-08-05 03:30:04.598963,1.1722283240482634,2.5781895418905845,3.457340732847688,2.3475044121071016,13.0,5.069072421216526,1.734676506227797,0.965414542401657,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/156/156.mid']' returned non-zero exit status 1.",13,5.069072421216526,0.965414542401657,1.734676506227797,9.875,1.5360257159305637,4.980705943753305,0.204163703467036,0.9614807758484738,0.0180214052207832,Omnizart,277.836916,3,1,0.28722,0.226965,0.253562,0.872796,0.626482,0.495055,0.553068,0.67894,0.635046,0.501822,0.560628,0.758235,0.599167,0.669381,38.270409
156.mid,pop909,/depot/yunglu/data/transcription/POP909/156/156.mid,13.790180206298828,2025-09-22 14:54:20.804631,0.0,1.0873689651489258,0.0,0.0,0.0,0.10294118,12.70062255859375,7.0,0.10294118,-1.0,0.10294118,0.10294118,/depot/yunglu/data/transcription/POP909/156/156.mid,502.7511262893677,2025-08-05 03:30:04.598963,1.1722283240482634,2.5781895418905845,3.457340732847688,2.3475044121071016,13.0,5.069072421216526,1.734676506227797,0.965414542401657,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/156/156.mid']' returned non-zero exit status 1.",13,5.069072421216526,0.965414542401657,1.734676506227797,9.875,1.5360257159305637,4.980705943753305,0.204163703467036,0.9614807758484738,0.0180214052207832,ReconVAT,277.836916,3,1,0.048251,0.041645,0.044705,0.807992,0.609771,0.526288,0.564962,0.3796,0.6731,0.580947,0.623638,0.604946,0.522124,0.560492,7.501009304
156.mid,pop909,/depot/yunglu/data/transcription/POP909/156/156.mid,13.790180206298828,2025-09-22 14:54:20.804631,0.0,1.0873689651489258,0.0,0.0,0.0,0.10294118,12.70062255859375,7.0,0.10294118,-1.0,0.10294118,0.10294118,/depot/yunglu/data/transcription/POP909/156/156.mid,502.7511262893677,2025-08-05 03:30:04.598963,1.1722283240482634,2.5781895418905845,3.457340732847688,2.3475044121071016,13.0,5.069072421216526,1.734676506227797,0.965414542401657,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/156/156.mid']' returned non-zero exit status 1.",13,5.069072421216526,0.965414542401657,1.734676506227797,9.875,1.5360257159305637,4.980705943753305,0.204163703467036,0.9614807758484738,0.0180214052207832,Transkun,277.836916,3,1,0.687196,0.662155,0.674443,0.933231,0.994598,0.958355,0.97614,0.796907,0.994598,0.958355,0.97614,0.833603,0.803227,0.818134,47.678193
569.mid,pop909,/depot/yunglu/data/transcription/POP909/569/569.mid,9.166096687316896,2025-09-22 14:54:21.173504,0.0,1.5869903564453125,0.0,0.0,0.0,0.0,7.577966690063477,,0.0,,0.0,0.0,/depot/yunglu/data/transcription/POP909/569/569.mid,300.5342261791229,2025-08-05 03:26:47.248062,1.0154882746623162,3.068410871230672,3.752266164055796,2.0207046988246296,7.0,3.6575302273533694,1.4705272960425309,0.9219956876552312,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/569/569.mid']' returned non-zero exit status 1.",7,3.6575302273533694,0.9219956876552312,1.4705272960425309,6.75,0.4330127018922193,3.5492797077897107,0.2059431917767448,0.8968415114929152,0.0159500816377476,Basic_Pitch,257.069569,3,1,0.27955,0.367297,0.317472,0.893886,0.675422,0.887428,0.767045,0.691154,0.723577,0.950698,0.821733,0.550344,0.72309,0.625,50.030277
569.mid,pop909,/depot/yunglu/data/transcription/POP909/569/569.mid,9.166096687316896,2025-09-22 14:54:21.173504,0.0,1.5869903564453125,0.0,0.0,0.0,0.0,7.577966690063477,,0.0,,0.0,0.0,/depot/yunglu/data/transcription/POP909/569/569.mid,300.5342261791229,2025-08-05 03:26:47.248062,1.0154882746623162,3.068410871230672,3.752266164055796,2.0207046988246296,7.0,3.6575302273533694,1.4705272960425309,0.9219956876552312,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/569/569.mid']' returned non-zero exit status 1.",7,3.6575302273533694,0.9219956876552312,1.4705272960425309,6.75,0.4330127018922193,3.5492797077897107,0.2059431917767448,0.8968415114929152,0.0159500816377476,Bytedance_Piano_transcription,257.069569,3,1,0.58489,0.566146,0.575365,0.954593,0.98472,0.953164,0.968685,0.759565,0.99236,0.960559,0.9762,0.718166,0.695152,0.706472,49.002108
569.mid,pop909,/depot/yunglu/data/transcription/POP909/569/569.mid,9.166096687316896,2025-09-22 14:54:21.173504,0.0,1.5869903564453125,0.0,0.0,0.0,0.0,7.577966690063477,,0.0,,0.0,0.0,/depot/yunglu/data/transcription/POP909/569/569.mid,300.5342261791229,2025-08-05 03:26:47.248062,1.0154882746623162,3.068410871230672,3.752266164055796,2.0207046988246296,7.0,3.6575302273533694,1.4705272960425309,0.9219956876552312,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/569/569.mid']' returned non-zero exit status 1.",7,3.6575302273533694,0.9219956876552312,1.4705272960425309,6.75,0.4330127018922193,3.5492797077897107,0.2059431917767448,0.8968415114929152,0.0159500816377476,CREPE_Pitch_Tracker,257.069569,3,1,0.000576,0.00493,0.001031,0.467011,0.014877,0.127362,0.026641,0.121379,0.075343,0.645029,0.134926,0.083021,0.710764,0.148677,15.334791
569.mid,pop909,/depot/yunglu/data/transcription/POP909/569/569.mid,9.166096687316896,2025-09-22 14:54:21.173504,0.0,1.5869903564453125,0.0,0.0,0.0,0.0,7.577966690063477,,0.0,,0.0,0.0,/depot/yunglu/data/transcription/POP909/569/569.mid,300.5342261791229,2025-08-05 03:26:47.248062,1.0154882746623162,3.068410871230672,3.752266164055796,2.0207046988246296,7.0,3.6575302273533694,1.4705272960425309,0.9219956876552312,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/569/569.mid']' returned non-zero exit status 1.",7,3.6575302273533694,0.9219956876552312,1.4705272960425309,6.75,0.4330127018922193,3.5492797077897107,0.2059431917767448,0.8968415114929152,0.0159500816377476,Jointist,257.069569,3,1,0.293245,0.292523,0.292884,0.907339,0.920099,0.917831,0.918963,0.617022,0.945634,0.943303,0.944467,0.54201,0.540674,0.541341,10.305532
569.mid,pop909,/depot/yunglu/data/transcription/POP909/569/569.mid,9.166096687316896,2025-09-22 14:54:21.173504,0.0,1.5869903564453125,0.0,0.0,0.0,0.0,7.577966690063477,,0.0,,0.0,0.0,/depot/yunglu/data/transcription/POP909/569/569.mid,300.5342261791229,2025-08-05 03:26:47.248062,1.0154882746623162,3.068410871230672,3.752266164055796,2.0207046988246296,7.0,3.6575302273533694,1.4705272960425309,0.9219956876552312,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/POP909/569/569.mid']' returned non-zero exit status 1.",7,3.6575302273533694,0.9219956876552312,1.4705272960425309,6.75,0.4330127018922193,3.5492797077897107,0.2059431917767448,0.8968415114929152,0.0159500816377476,MT3,257.069569,3,2,0.745951,0.718981,0.732218,0.950577,0.988065,0.952342,0.969874,0.844722,0.99318,0.957272,0.974895,0.796249,0.767461,0.78159,27.389533
