filename_base,dataset_mapped,pychord_atc_score,chordino_atc_score,dataset_name,f_measure
Traditional__traditioner_af_swenska_folk_dansar.1.34__traditioner_af_swenska_folk_dansar.1.34,MSMD,1.7906977,1.1666666,MSMD,0.421053
BurgmullerJFF__O100__25EF-14,MSMD,1.195122,0.0,MSMD,0.379906
BeethovenLv__O79__LVB_Sonate_79_3,MSMD,3.1862068,4.7846656,MSMD,0.261767
HandelGF__Aylesford__02-entree,MSMD,1.4337349,0.0,MSMD,0.615917
BachJS__BWV825__14title-hub,MSMD,3.4270833,1.882353,MSMD,0.374477
BachJS__BWV773__bach-invention-02,MSMD,0.048275862,2.0,MSMD,0.617733
BurgmullerJFF__O100__25EF-02,MSMD,3.1262136,0.0,MSMD,0.557726
BachJS__BWV1080__contrapunctusXIV,MSMD,1.637931,2.7080293,MSMD,0.426455
BachJS__BWV926__bach-praeludium-02,MSMD,0.1640625,6.0454545,MSMD,0.345596
BachJS__BWV786__bach-invention-15,MSMD,2.670103,1.5375723,MSMD,0.436364
CzernyC__Op_821__Czerny_Op_821_No_003,MSMD,1.9558823,1.9090909,MSMD,0.325688
