filename_base,dataset_mapped,pychord_atc_score,chordino_atc_score,dataset_name,f_measure
Track01084,Slakh 2100,2.859155,2.1784232,Slakh 2100,0.011169
Track00889,Slakh 2100,0.13907285,0.0875,Slakh 2100,0.000191
Track00918,Slakh 2100,2.2195122,1.5642458,Slakh 2100,0.005719
Track00818,Slakh 2100,0.37634408,0.5155807,Slakh 2100,0.0
Track00770,Slakh 2100,3.4540145,3.4845133,Slakh 2100,0.016931
Track00537,Slakh 2100,4.5297384,4.3898306,Slakh 2100,0.009853
Track00134,Slakh 2100,3.1422222,2.7774193,Slakh 2100,0.012691
Track00490,Slakh 2100,1.4,0.63071066,Slakh 2100,0.001439
Track00945,Slakh 2100,0.25609756,1.4759036,Slakh 2100,0.000888
Track01373,Slakh 2100,1.5135136,1.1935484,Slakh 2100,0.002733
Track00397,Slakh 2100,3.669643,2.8431373,Slakh 2100,0.009074
Track00514,Slakh 2100,3.11838,2.5392158,Slakh 2100,0.002324
Track01293,Slakh 2100,3.4618182,2.8465474,Slakh 2100,0.008996
Track01343,Slakh 2100,2.7096775,2.720685,Slakh 2100,0.005419
Track01021,Slakh 2100,4.028777,3.5711381,Slakh 2100,0.005997
Track01296,Slakh 2100,1.3932039,1.4122807,Slakh 2100,0.00708
Track00086,Slakh 2100,2.9693356,2.5478928,Slakh 2100,0.007149
Track00610,Slakh 2100,4.1749682,3.4688427,Slakh 2100,0.001999
Track00125,Slakh 2100,2.969697,1.9281437,Slakh 2100,0.015871
Track00493,Slakh 2100,0.18758816,1.9115385,Slakh 2100,0.004613
Track00436,Slakh 2100,0.33333334,0.41525424,Slakh 2100,0.010046
Track00947,Slakh 2100,2.262931,0.7012302,Slakh 2100,0.002963
Track00749,Slakh 2100,4.5528455,4.0,Slakh 2100,0.044857
Track00624,Slakh 2100,1.1606218,2.4224536,Slakh 2100,0.008206
Track01411,Slakh 2100,0.08505468,1.5897114,Slakh 2100,0.002392
